asin,rating_avg
B000N5QNSK,4.494791666666667
B000N5T8KA,4.352941176470588
B000N6K5QU,4.888888888888889
B000N8LVJ8,4.6
B000N9FBZW,3.8
B000NA0HP0,4.545454545454546
B000NADFOU,4.666666666666667
B000NB875G,4.8
B000NBM3KG,4.4
B000ND3KGU,5.0
B000ND6IHS,4.6
B000ND9FB4,4.833333333333333
B000NDGQK2,5.0
B000NDMDHC,4.5
B000NDOP7I,2.6666666666666665
B000NDZ0QS,4.666666666666667
B000NE3EYW,4.6
B000NG8ZXA,4.125
B000NGCUWM,4.625
B000NGM090,4.4
B000NHNZQ6,4.5
B000NIEC9E,5.0
B000NIQ0S0,4.4
B000NJBRPA,2.5714285714285716
B000NJH6HI,4.714285714285714
B000NJHG5U,4.333333333333333
B000NKDQOO,4.5
B000NKH0E6,4.708333333333333
B000NL8QX4,4.433333333333334
B000NMPMTO,4.2
B000NN9DUC,4.454545454545454
B000NNBFRQ,4.3
B000NNNLQO,4.7272727272727275
B000NNNM2M,3.6923076923076925
B000NNPOF0,4.166666666666667
B000NO9GT4,4.681159420289855
B000NOC49I,4.285714285714286
B000NOU54O,4.488372093023256
B000NOZ3XC,3.0
B000NP4832,4.379310344827586
B000NP7PD2,4.5
B000NPGMHM,3.6
B000NPGMOU,3.642857142857143
B000NQMAFO,4.428571428571429
B000NR4BLY,5.0
B000NRRXS2,3.9285714285714284
B000NRTGRS,4.695652173913044
B000NRVFTA,4.7272727272727275
B000NRVFU4,4.2
B000NRVFUE,4.375
B000NRVFV8,3.433333333333333
B000NRVFW2,3.9
B000NRX5X4,4.625
B000NRX5XE,4.517241379310345
B000NRX60G,4.714285714285714
B000NSFO3W,3.4444444444444446
B000NSW0AW,4.333333333333333
B000NSW0LQ,4.454545454545454
B000NTMGDM,3.8333333333333335
B000NTZL7U,4.433734939759036
B000NU4JPY,2.875
B000NUN4Q4,4.2
B000NUN5YU,4.5
B000NV6BZE,3.8461538461538463
B000NV6BZY,4.40625
B000NV6D16,4.833333333333333
B000NV6DRU,4.742857142857143
B000NV7L4E,3.3636363636363638
B000NV7M8Y,4.666666666666667
B000NV7N2Y,4.153846153846154
B000NV9FR0,4.523809523809524
B000NV9G88,4.507692307692308
B000NVBDZC,4.909090909090909
B000NVBE10,3.5
B000NVBE1A,4.423728813559322
B000NVBEA6,4.041666666666667
B000NVBEH4,4.266666666666667
B000NVBF0A,4.888888888888889
B000NVI0BM,4.666666666666667
B000NVVZYQ,3.8
B000NVW022,4.857142857142857
B000NVW07M,3.75
B000NVW0AO,4.166666666666667
B000NW0QZY,4.0
B000NW13D8,2.8
B000NW13G0,4.142857142857143
B000NW13RO,3.5
B000NW2AMG,3.3636363636363638
B000NW2D4Q,5.0
B000NW3LP6,4.714285714285714
B000NW3LXI,4.25
B000NW3LZ6,3.55
B000NW5RTO,4.166666666666667
B000NW5RTY,3.8
B000NW5RWQ,4.55
B000NW77HO,3.9
B000NW77J2,4.333333333333333
B000NW77N8,3.5714285714285716
B000NW77U6,4.8
B000NW77VK,4.333333333333333
B000NWTHUY,3.2058823529411766
B000NWU9NI,3.625
B000NWX2W8,4.5
B000NWZZ0K,4.333333333333333
B000NWZZCI,4.545454545454546
B000NX0IQK,4.714285714285714
B000NYPDIC,5.0
B000NYT1M6,4.714285714285714
B000NYT1SU,4.375
B000NZN608,4.0
B000NZN874,3.6
B000NZPPFM,3.642857142857143
B000NZYYI6,4.8
B000O12DKA,4.4
B000O12DLE,4.666666666666667
B000O1T52O,3.8333333333333335
B000O5HGI0,4.6
B000O7ISY4,4.176470588235294
B000O7ITZM,4.34375
B000O7KR0W,4.0
B000O7PN06,4.277777777777778
B000O80JOA,4.25
B000O82D8K,4.625
B000O8MY52,4.166666666666667
B000O910E2,4.875
B000O94QTI,4.666666666666667
B000O94Y0Y,2.5
B000O9K8IG,4.6
B000OA83UU,4.6
B000OC2W0K,4.333333333333333
B000OC2W50,4.423076923076923
B000OCEWGW,4.84
B000OCP19Y,4.111111111111111
B000ODAIOG,4.4
B000ODXLFE,4.6
B000OEUUG6,4.096774193548387
B000OF0EY8,4.7272727272727275
B000OF1E2E,4.0
B000OF3SUU,4.0
B000OF5UZQ,3.5714285714285716
B000OGYDZS,5.0
B000OHD1VO,4.466666666666667
B000OHG2HO,4.444444444444445
B000OKS774,4.4
B000OKT3KY,4.571428571428571
B000OKW1DU,4.478260869565218
B000OLE86C,2.6666666666666665
B000ON50GM,4.8
B000ONXC6C,4.909090909090909
B000OO4B8O,3.5714285714285716
B000OOI5CC,4.714285714285714
B000OOJOXQ,4.4
B000OOLNTY,4.2727272727272725
B000OQK3KW,4.833333333333333
B000OQW4GS,3.888888888888889
B000OR5LKS,4.0
B000OSHG6E,4.1875
B000OSQ6QK,4.2
B000OT2816,5.0
B000OUR0FY,4.166666666666667
B000OV0X34,3.8
B000OV0X4S,3.5
B000OV79QS,4.0
B000OV79VI,4.863636363636363
B000OV7A3U,3.142857142857143
B000OV7A62,4.285714285714286
B000OV7AAI,4.111111111111111
B000OV8BDS,5.0
B000OV8C6E,4.222222222222222
B000OVAHDK,3.8
B000OVAHLM,4.7
B000OVBYIC,3.909090909090909
B000OVI6RE,4.111111111111111
B000OVT6EG,5.0
B000OWAPI6,4.166666666666667
B000OWAZYU,4.037037037037037
B000OZV550,4.0
B000P0R9J0,4.2
B000P0TP8I,3.4
B000P0TP92,4.0
B000P0WVN4,4.454545454545454
B000P0YOQ6,4.571428571428571
B000P13OSO,3.6666666666666665
B000P13PH4,4.833333333333333
B000P3908A,4.4
B000P4XR56,4.0
B000P51LDK,4.444444444444445
B000P66D3W,3.9285714285714284
B000P69H62,4.181818181818182
B000P6DVLO,3.2666666666666666
B000P6Q7ME,5.0
B000P6Q7MY,4.576923076923077
B000P7MALK,4.6
B000P7PVYI,4.666666666666667
B000PBPPMC,4.888888888888889
B000PC51LQ,4.176470588235294
B000PC62EQ,5.0
B000PCWKBA,4.6
B000PD2AZA,3.6
B000PD68HG,4.2
B000PD6AQU,4.6
B000PD7SZC,3.8333333333333335
B000PD91N4,3.6
B000PEN8U0,4.368421052631579
B000PEOMC8,4.6
B000PFAS48,4.8
B000PGA5KY,3.9
B000PGCI6S,3.6
B000PGKHWK,4.6
B000PGRBGA,4.090909090909091
B000PGRXG8,4.142857142857143
B000PIBS30,4.4
B000PKFJKG,4.181818181818182
B000PM1KC0,3.5
B000PNF0MA,4.166666666666667
B000PNIOBE,5.0
B000PQJJ42,4.8
B000PTRUEK,5.0
B000PTZMKO,5.0
B000PU3GYM,4.625
B000PV0ALI,3.6666666666666665
B000PVVQMU,4.0
B000PWNGV8,4.380952380952381
B000PX0DNG,4.4
B000PXP3DQ,4.0
B000PXVO7A,4.238095238095238
B000PXVQI2,4.592592592592593
B000PXWB9U,5.0
B000PXZRTQ,3.9473684210526314
B000PY8NKA,4.5
B000Q0JRBC,4.833333333333333
B000Q2SXY2,4.6
B000Q41VLM,4.2
B000Q47CCE,4.6
B000Q4DTB2,3.125
B000Q6NH5I,4.5
B000Q7I68U,4.315789473684211
B000Q7I6VW,4.833333333333333
B000Q7JWCO,4.5
B000QDTVFG,4.4
B000QDY5HA,4.142857142857143
B000QDZYCK,4.625
B000QE02RG,4.722222222222222
B000QE24HM,4.4
B000QF3VIW,4.6
B000QF7HLE,4.222222222222222
B000QF7KMK,4.666666666666667
B000QF97XK,4.8
B000QFCNDQ,4.571428571428571
B000QFCUQG,4.888888888888889
B000QGHPQA,4.666666666666667
B000QGRCJA,4.6
B000QH12OK,4.4
B000QSI0CG,3.375
B000QTA2KS,4.222222222222222
B000QUII58,3.625
B000QUJKFU,4.25
B000QULFQC,4.181818181818182
B000QUXP3S,4.6
B000QUZE50,4.5
B000QWOAA8,5.0
B000QX3NYG,3.604651162790698
B000QX50JC,2.6666666666666665
B000QY696E,3.8181818181818183
B000R34UIS,4.833333333333333
B000R91012,5.0
B000R9O30W,4.857142857142857
B000R9THD0,4.4
B000R9V4XQ,4.2
B000RA76S2,4.052631578947368
B000RA96RG,3.375
B000RAC7TU,4.428571428571429
B000RAEBL2,5.0
B000RC2VI0,4.1
B000RC2XB0,4.583333333333333
B000RE6S1E,4.333333333333333
B000REI1FU,4.423076923076923
B000REOEBK,4.125
B000REP3CO,4.5
B000REP3E2,4.58
B000RGRN7K,4.2
B000RGV4XO,4.166666666666667
B000RGXEB4,4.714285714285714
B000RH51VE,3.8
B000RHJPNE,4.2
B000RHM8T2,4.166666666666667
B000RK43FG,2.2
B000RLO3D2,4.2
B000RMPQKU,4.9523809523809526
B000RMZSYE,4.5
B000RNJ9C0,4.2727272727272725
B000RO8K4W,3.5
B000RQ59VM,4.285714285714286
B000RQ5A9I,4.857142857142857
B000RQES28,4.9
B000RW92BY,4.6
B000RWEGCO,4.0
B000RXPU0U,5.0
B000RY58XS,4.5
B000RZHGL4,4.833333333333333
B000RZLRW8,4.857142857142857
B000S0L0K6,4.4
B000S0TNF0,4.2
B000S0TOS6,3.7777777777777777
B000S0VQD2,4.8
B000S17LA8,4.85
B000S1C8XI,4.823529411764706
B000S1CF5E,4.333333333333333
B000S1KGGY,4.4
B000S4BF4I,4.454545454545454
B000S4M7P4,4.666666666666667
B000S5URGO,4.777777777777778
B000S5WMCG,5.0
B000S5ZOVM,4.333333333333333
B000S6I530,4.428571428571429
B000S6MYJ6,3.7142857142857144
B000S8CX7M,3.3333333333333335
B000SA2QHM,3.6
B000SBZYXY,4.5
B000SDPYMS,4.6
B000SDQWAQ,4.6
B000SI6JEA,4.333333333333333
B000SI9Y6A,4.1
B000SKLREA,4.0
B000SKP4VC,5.0
B000SN61UC,4.133333333333334
B000SONEQA,4.345454545454546
B000SOQH14,3.857142857142857
B000SOUKH6,4.333333333333333
B000SOYRUW,3.8
B000SOZ5SA,3.3333333333333335
B000SPHPWI,4.0
B000SQKDSA,5.0
B000SQNAQC,4.5
B000SQTJJO,4.08
B000SVRSRY,4.3
B000T0EM4Q,3.75
B000T2YKIM,4.681818181818182
B000T6XNLI,4.666666666666667
B000T735SS,4.625
B000T9S2BG,4.2
B000T9WGWW,4.833333333333333
B000TCWWPA,4.428571428571429
B000TFKX5S,4.636363636363637
B000TFKYFC,4.666666666666667
B000TFLD8E,4.8
B000TGBZI6,4.0
B000TH5LL2,4.095238095238095
B000THH76Y,4.8
B000THI32Q,4.545454545454546
B000TK8440,4.180327868852459
B000TKDMYM,4.8
B000TKPDJY,5.0
B000TLR7LU,4.739130434782608
B000TLW3NC,4.333333333333333
B000TQ4UU6,4.666666666666667
B000TQXNKE,4.333333333333333
B000TTNW98,3.25
B000TTOCH4,4.6
B000TTPEXU,4.622222222222222
B000TXPAAS,3.6
B000U0K9V0,4.571428571428571
B000U0O8LM,4.444444444444445
B000U0O8N0,4.571428571428571
B000U1VFMG,4.444444444444445
B000U46NXO,4.444444444444445
B000U4CUHC,4.037037037037037
B000U66YBI,4.545454545454546
B000U8SZ4A,3.7777777777777777
B000UAV2X4,1.5714285714285714
B000UB81ZU,3.857142857142857
B000UC57ZQ,4.0
B000UCZ3LE,3.7142857142857144
B000UE41BU,2.9166666666666665
B000UE9JRQ,3.8
B000UEDTWC,4.571428571428571
B000UEL05U,4.642857142857143
B000UEL172,4.043478260869565
B000UEQHYO,4.4
B000UHCZXI,3.8
B000UI8CQG,4.523809523809524
B000UIGVLY,3.888888888888889
B000ULIYLQ,3.727272727272727
B000ULOATQ,4.2
B000UOCVDK,4.411764705882353
B000UOGDVQ,4.4
B000UOJZ6Q,4.833333333333333
B000UPUPA0,4.4
B000UQ2BLA,4.833333333333333
B000URL296,4.833333333333333
B000URWZKQ,4.833333333333333
B000US3SVA,4.4
B000UV0SBA,4.666666666666667
B000UW1ODA,4.666666666666667
B000UW1ODK,4.4
B000UY8XM8,4.5
B000UZI26E,4.8125
B000V0H908,2.4
B000V1U5ZI,3.8333333333333335
B000V20CHS,2.2
B000V26AO2,4.571428571428571
B000V5CXTK,3.5625
B000V5DHT0,3.6666666666666665
B000V7DSTC,4.428571428571429
B000V7Y0GW,3.875
B000V825HM,4.375
B000V97TM2,4.571428571428571
B000VA364Q,2.5
B000VAUAKO,4.857142857142857
B000VBB8SG,4.8
B000VCE3Z0,5.0
B000VDRRES,4.266666666666667
B000VERFWQ,4.6
B000VFJOL0,4.5
B000VK4FNM,4.6
B000VMAZBQ,4.2
B000VN5ZLA,4.84
B000VNPWMW,3.9285714285714284
B000VNVVK4,3.7333333333333334
B000VNXSOQ,3.5
B000VNXSPA,3.8461538461538463
B000VNXSPK,4.888888888888889
B000VNXSS2,4.722222222222222
B000VNZTQQ,4.5
B000VO1CFM,4.571428571428571
B000VO1CIE,4.285714285714286
B000VO3GME,4.4576271186440675
B000VO3GPG,4.808510638297872
B000VO3GQU,4.2
B000VO3HC8,4.358974358974359
B000VO3HCS,4.5
B000VO3HFK,4.571428571428571
B000VOC706,4.857142857142857
B000VRE5G2,4.5
B000VS827Y,4.285714285714286
B000VSAEYI,3.8
B000VSAF2O,3.888888888888889
B000VSOK1G,1.8
B000VWQ6C8,4.861538461538461
B000VXBSNO,4.8
B000VXOUNY,4.117647058823529
B000VXXHUQ,4.363636363636363
B000VYYOF2,4.285714285714286
B000VZR156,4.8
B000W3JIX0,5.0
B000W3RYPE,3.380952380952381
B000W3RYQS,3.2
B000W3TD44,3.727272727272727
B000W3TD4E,4.0
B000W3TD4Y,4.428571428571429
B000W3VCAC,4.25
B000W3VCAW,4.0
B000W3XEQ2,4.285714285714286
B000W3XEQM,4.534031413612565
B000W3XEQW,4.076923076923077
B000W3ZFJG,4.625
B000W7G78A,4.521739130434782
B000W7I7EW,4.764705882352941
B000W7JWYG,4.828571428571428
B000W7JX9U,4.909090909090909
B000W7JXIQ,4.8
B000W7NP8U,4.428571428571429
B000W9KAQI,4.625
B000W9MG2O,4.0
B000W9OYKQ,4.428571428571429
B000W9RX22,2.3333333333333335
B000W9S19Q,4.4
B000W9ZFJU,4.555555555555555
B000WA4IRO,4.0
B000WB8PNQ,4.333333333333333
B000WBGBDM,3.727272727272727
B000WCOJZ8,4.888888888888889
B000WCQ7NA,3.8
B000WD3XBI,4.346153846153846
B000WE0KPY,3.8
B000WE4JKQ,4.157894736842105
B000WFAF1C,4.8
B000WGD8F6,5.0
B000WH47LE,2.5
B000WIT8BM,4.75
B000WKYJ7I,4.4
B000WLVGZA,4.6
B000WNIXZ4,4.166666666666667
B000WNUU6Y,4.766666666666667
B000WNYPII,4.5
B000WO0E4G,5.0
B000WO7Y12,4.842105263157895
B000WOBBAC,4.8
B000WOOGX6,4.857142857142857
B000WPJAI6,4.0
B000WQRTE2,4.9
B000WQZD9U,4.2
B000WTPUUO,2.6
B000WTSZ1K,3.1666666666666665
B000WTWZC0,4.125
B000WWJ5SO,4.866666666666666
B000WWM6QM,4.625
B000WYXPP6,4.8
B000WZNMQM,2.0
B000X1E4VW,4.285714285714286
B000X1EVEC,4.857142857142857
B000X2F9VU,4.6
B000X5FCCI,4.5
B000X6OMA0,4.2
B000X6OMDC,5.0
B000X6QP3C,5.0
B000XA80XG,4.133333333333334
B000XAUKZM,4.875
B000XDSWRC,4.675
B000XE1ZAC,4.0
B000XEAGMA,4.666666666666667
B000XFPIUE,4.666666666666667
B000XH71A2,4.5
B000XLU8H6,4.428571428571429
B000XOM3ZS,4.230769230769231
B000XP0CMS,4.666666666666667
B000XP0EZS,4.8
B000XQ51B4,3.896551724137931
B000XQAWXG,4.375
B000XQAZJC,3.3333333333333335
B000XQQHA8,4.6
B000XTPNTQ,4.133333333333334
B000XU4LPC,4.4
B000XU4M4C,4.0
B000XU86GW,4.4
B000XUA5HA,2.5
B000XUA6CY,4.4
B000XUA6KG,4.4
B000XZV3IA,4.8
B000Y0EG3S,4.7
B000Y0GODI,5.0
B000Y0GOTW,4.5
B000Y0K6RI,4.4
B000Y0M7I4,4.923076923076923
B000Y887XK,4.722222222222222
B000Y8EPHW,4.636363636363637
B000Y8EQ8K,4.875
B000Y922NA,2.625
B000Y92XT8,4.2
B000Y9MJ60,4.533333333333333
B000YA7FS6,4.571428571428571
B000YAM0JA,4.833333333333333
B000YBL7LQ,4.625
B000YC3PE2,4.130434782608695
B000YENR4S,4.571428571428571
B000YEPPF2,4.166666666666667
B000YEPPFM,4.2
B000YETBHU,4.6
B000YFSZU8,4.413043478260869
B000YIEEVO,4.0
B000YJKGHE,4.125
B000YLAOEW,4.321428571428571
B000YMXAAQ,3.2
B000YUTVRE,4.833333333333333
B000YY55I4,4.4
B000Z408YY,3.75
B000Z4PX7Q,4.066666666666666
B000Z4RKSQ,4.304347826086956
B000Z4UZHO,3.9
B000Z7NOXI,4.571428571428571
B000Z8FIHW,4.875
B000Z9FT0M,3.8333333333333335
B000Z9QR94,4.8
B000ZDME7Y,4.666666666666667
B000ZFI1EW,4.571428571428571
B000ZIMBMC,5.0
B000ZIVJR0,4.8
B000ZKOTDE,4.5
B000ZKRDY6,4.4
B000ZL7EIU,3.3333333333333335
B000ZLSOOS,4.714285714285714
B000ZLZ1NU,4.421052631578948
B000ZPF8PC,3.857142857142857
B000ZPF8RA,4.2
B000ZPHMNS,3.6666666666666665
B000ZPM5GC,3.8333333333333335
B000ZPRPGM,4.833333333333333
B000ZUNQQK,5.0
B000ZZV22U,4.481481481481482
B000ZZZ7RQ,4.857142857142857
B00101X7BW,4.076923076923077
B001037L8K,4.75
B00104MFRG,4.384615384615385
B00106CGP0,4.555555555555555
B0010AYFPU,4.0
B0010E6JLO,4.785714285714286
B0010EJGSC,2.4
B0010ODNUY,4.8
B0010SGZEG,4.59375
B0010VCTJ8,4.294117647058823
B0010VS078,4.388888888888889
B0010XAJI4,4.785714285714286
B0010YAEI8,4.4
B0010ZVATE,4.7
B0010ZZ0P4,4.285714285714286
B0010ZZVHG,4.8
B001113U1I,4.285714285714286
B001115D5E,4.142857142857143
B00112ASYO,4.636363636363637
B00112CHCK,4.491666666666666
B00112CHD4,4.764705882352941
B00112IBAW,5.0
B00114Q4KO,4.764705882352941
B00114TE7O,4.0
B00114UCYS,4.5
B00115PGUC,4.125
B00115Q8MC,4.571428571428571
B00115S4FQ,4.833333333333333
B00115YMWA,5.0
B00115YOG4,4.375
B00117CH3Y,4.5
B00117QRJ4,3.875
B0011G9L2K,4.3076923076923075
B0011MTFUM,4.888888888888889
B0011TN7QI,4.6923076923076925
B0011VECH4,5.0
B0011WJAW0,4.0625
B00122TLGO,5.0
B00123AUPO,4.1875
B00123CO44,3.727272727272727
B00124X5YQ,4.666666666666667
B0012512U4,4.666666666666667
B0012512W2,4.4
B001251326,5.0
B0012534TG,4.875
B0012534X2,4.833333333333333
B00125NZWC,4.222222222222222
B00125V952,4.2
B00125V99I,4.4
B00125V99S,4.333333333333333
B001285L7Q,4.666666666666667
B0012BQ60O,5.0
B0012BQ622,5.0
B0012BQIYI,4.3125
B0012BSNJG,4.875
B0012BW0WW,4.8
B0012C5F1O,5.0
B0012GV1HM,4.294117647058823
B0012IZ900,5.0
B0012J2376,4.875
B0012J237G,4.875
B0012J35XM,5.0
B0012J7WKE,4.2
B0012K3H52,4.666666666666667
B0012M7TLS,4.166666666666667
B0012MJLXM,4.4
B0012N1JVI,5.0
B0012N9OHY,4.2
B0012NSI8A,4.9
B0012NSMEK,4.6923076923076925
B0012NY4EC,4.428571428571429
B0012QVOVA,4.333333333333333
B0012SCMJG,5.0
B0012SDXUI,4.7272727272727275
B0012SFM6G,5.0
B0012TTHPM,4.642857142857143
B0012UGE2A,4.375
B0012XRVVU,5.0
B0012ZI4HS,4.5
B00131SXBI,4.0
B00132K32O,4.8
B00132NWIQ,4.6
B00133XW5I,5.0
B00134MJWE,4.636363636363637
B00134O7QU,4.392857142857143
B00134O7R4,4.6
B00134O7RE,4.0
B00134O9HC,4.142857142857143
B00134O9MC,4.7
B00134O9N6,5.0
B00134OA0I,4.6
B00134OA12,4.4
B00134PLN8,2.625
B00134PLT2,4.6
B00134PM5U,3.6666666666666665
B00134PM7I,4.027777777777778
B00134RN70,4.285714285714286
B00134RPIC,4.666666666666667
B00134TC4M,4.2
B00134TC60,4.875
B00134V4I4,4.882352941176471
B00134V4L6,4.333333333333333
B00134V53I,4.6
B00134V53S,4.0
B001356Q0O,3.878787878787879
B00135C75W,5.0
B00138PO1I,4.714285714285714
B00138RVKK,4.7894736842105265
B00138UY6I,4.288888888888889
B00138UYOA,4.538461538461538
B00138UYOU,2.6666666666666665
B00139OH4C,3.75
B0013A4T1W,4.4
B0013A5UCE,4.25
B0013AAMLI,4.166666666666667
B0013B0I0C,4.166666666666667
B0013B2EI6,4.857142857142857
B0013BA028,4.888888888888889
B0013BL3LK,4.857142857142857
B0013D53CS,4.833333333333333
B0013E3P9K,4.0
B0013E5HW8,5.0
B0013EIY4Q,5.0
B0013EP1CO,4.4375
B0013EYI1O,3.0
B0013FHIA6,4.625
B0013FL21M,5.0
B0013FS9KY,4.0
B0013GEETS,4.333333333333333
B0013GRW1K,4.722222222222222
B0013H1QNY,4.0
B0013H3ZPQ,4.375
B0013HD9AC,4.6
B0013IHSG2,4.2
B0013J2JW4,4.071428571428571
B0013J5QQ0,4.125
B0013JEAO4,4.25
B0013JPVN8,4.222222222222222
B0013KVPPU,4.666666666666667
B0013LE696,4.375
B0013LRBH0,5.0
B0013M2KH0,4.888888888888889
B0013N2182,4.714285714285714
B0013NG3OK,4.142857142857143
B0013OBXG2,4.584905660377358
B0013PP448,4.571428571428571
B0013PP4FC,4.833333333333333
B0013RLNCI,3.2
B0013TO94U,4.4
B0013UZHS6,4.333333333333333
B0013WG2CY,4.6
B0013WKAG8,4.7894736842105265
B0013WLX3M,4.454545454545454
B0013WLX6O,4.8
B0013ZANQW,4.666666666666667
B00140VZ90,4.75
B001414D4I,4.5
B001418JJS,4.75
B00141D6BE,4.714285714285714
B00143YK12,4.5
B0014411SG,4.382978723404255
B0014412JY,4.4
B0014412KI,4.6875
B001442WHA,3.8
B001446E4W,3.6097560975609757
B001447IX8,4.641791044776119
B0014484FO,4.8
B00144J9ZI,3.85
B001454DQM,4.583333333333333
B00146E6LI,4.0
B00146G6R0,3.6666666666666665
B00146G706,4.673469387755102
B00146G71K,4.916666666666667
B00146G71U,4.538461538461538
B00146G72O,3.857142857142857
B00146G72Y,4.642857142857143
B00146I2WM,4.048780487804878
B00146I32G,4.4
B00146K0I6,4.813725490196078
B00146K0JK,4.5
B00146K0K4,4.8
B00146K0KE,4.7894736842105265
B00146LUX0,4.352941176470588
B00146LV52,4.7368421052631575
B00146LV5C,4.52
B00146LV6Q,4.875
B00146LV70,4.25
B0014BDYDE,4.421052631578948
B0014BN3BW,4.714285714285714
B0014DET2C,5.0
B0014E15WI,5.0
B0014E7DIS,4.675
B0014FO5BU,4.8
B0014GTZ0U,4.857142857142857
B0014GVMGK,4.833333333333333
B0014I4TYA,4.6
B0014J183Y,4.222222222222222
B0014JPJES,4.875
B0014N0BSS,4.545454545454546
B0014P2ZXU,4.409090909090909
B0014QBZ12,4.64
B0014QDYIY,4.714285714285714
B0014QFLX0,4.285714285714286
B0014QOMRQ,3.857142857142857
B0014T74MS,4.6
B0014T74SC,4.285714285714286
B0014US7BO,4.4
B0014VQGX4,4.266666666666667
B0014WDELU,4.5
B0014WO96Y,4.2105263157894735
B0014X25F0,4.6
B0014X98FK,3.9444444444444446
B0014XCS6Q,4.857142857142857
B0014XUR8C,4.714285714285714
B0014YPEI4,5.0
B0014Z432G,4.0
B00152VYXY,4.25
B0015344GM,4.333333333333333
B001535JG6,3.625
B0015399MG,4.434782608695652
B001539JEO,3.8
B00153BFA0,4.676470588235294
B00153C5KY,4.166666666666667
B00153CVYE,4.4
B00153F5QA,3.909090909090909
B00153TYIU,5.0
B001543YEY,4.81651376146789
B0015466LM,4.793103448275862
B00154QBPI,4.714285714285714
B001584CUA,4.5
B00159H724,4.833333333333333
B0015AM26E,4.273504273504273
B0015D2522,4.625
B0015DEDEK,5.0
B0015EPR2Q,3.0
B0015FPLUI,4.833333333333333
B0015FRC2I,4.466666666666667
B0015FRC32,4.833333333333333
B0015GMFLK,4.666666666666667
B0015GMFNS,4.375
B0015GMIJO,3.4
B0015GSGCC,4.666666666666667
B0015H1A3S,4.7272727272727275
B0015H1FAG,4.6
B0015INKYO,4.888888888888889
B0015IPGB4,4.9
B0015IPGD2,4.571428571428571
B0015IQO0Q,4.333333333333333
B0015IQO2O,4.454545454545454
B0015IUAAG,5.0
B0015IUACO,4.833333333333333
B0015KEB2M,4.527777777777778
B0015KGFQM,4.75
B0015KOFZK,3.789473684210526
B0015KOH3K,4.0
B0015KONHK,4.5
B0015KOOHO,4.589743589743589
B0015KOORO,4.333333333333333
B0015KSP9W,4.857142857142857
B0015KSRAY,2.857142857142857
B0015KSSTY,4.6923076923076925
B0015KSU9W,4.888888888888889
B0015KTLZY,4.0
B0015KTUKK,4.076923076923077
B0015KTV2C,4.928571428571429
B0015KTXQG,3.7777777777777777
B0015KU14O,4.486486486486487
B0015KU1DU,3.857142857142857
B0015KU1GC,4.428571428571429
B0015KVAEE,3.9508196721311477
B0015KVW56,4.0625
B0015KVXW8,4.481481481481482
B0015KVZ62,3.142857142857143
B0015KVZVC,2.909090909090909
B0015KXANS,4.2
B0015KXFB0,4.625
B0015MMVA4,4.666666666666667
B0015MN6JE,4.714285714285714
B0015MT27Y,4.142857142857143
B0015PFPYA,4.428571428571429
B0015PVA94,5.0
B0015R6UXI,3.9555555555555557
B0015RYW92,5.0
B0015SDZNU,4.555555555555555
B0015SVOGK,5.0
B0015SXN9Q,3.8333333333333335
B0015U440G,3.3
B0015U64YU,2.75
B0015USUQK,3.857142857142857
B0015UUW0M,3.888888888888889
B0015UXJOI,4.5
B0015VGRQO,4.583333333333333
B0015VM60U,4.285714285714286
B0015XJ8KY,4.2
B0015Y8GME,3.6666666666666665
B0015YHTOU,4.733333333333333
B0015YLP1S,4.8
B0015YT88A,4.636363636363637
B0015YV6GW,4.333333333333333
B0015YV6HQ,3.2
B0015YW238,3.8
B0015Z6B34,4.333333333333333
B0015ZITNY,4.666666666666667
B0015ZV8R8,4.238095238095238
B00160240M,2.6363636363636362
B001604R1G,4.461538461538462
B00160D1XQ,4.666666666666667
B00160EYMS,4.571428571428571
B00160GKX4,4.8
B00160GL42,3.2
B00160HTUW,4.25
B00160HTYI,3.176470588235294
B00160JPMC,4.545454545454546
B00160JSNI,3.9166666666666665
B00160LHJG,4.8
B001613Q7Q,4.5
B001613Q8A,4.785714285714286
B001617RW6,4.811320754716981
B00161MNWK,4.25
B0016288MI,4.333333333333333
B001628AP8,4.769230769230769
B001628LSE,4.833333333333333
B001639Q50,4.9
B00163U4LK,5.0
B00164CKIO,3.2
B00164THOY,3.625
B00164WY30,4.0
B00166T9TA,4.2
B00168328W,4.142857142857143
B001689F5G,4.333333333333333
B00168CPQM,4.421052631578948
B00168PI9S,4.769230769230769
B00168QWCK,4.571428571428571
B00169PN1K,4.9
B00169ZGD0,4.0
B0016A3VAO,4.235294117647059
B0016A56EI,3.3333333333333335
B0016A5788,4.0
B0016A7O3E,4.125
B0016A7PGU,4.666666666666667
B0016ARXFS,4.647058823529412
B0016BMZTQ,5.0
B0016BN9DM,3.8
B0016BRD16,4.5
B0016C1WQC,4.0
B0016CC284,4.6
B0016CDUIK,4.0
B0016CSBS4,4.0
B0016DE80I,4.416666666666667
B0016H1OPQ,4.5
B0016H5JY8,3.2857142857142856
B0016H7N42,2.6
B0016H7N5G,2.111111111111111
B0016H9ROQ,3.625
B0016HN3GO,4.166666666666667
B0016ISNW2,4.625
B0016J9ON8,4.0
B0016JG39Q,4.5
B0016JHYGC,4.75
B0016KKS1Y,4.142857142857143
B0016KM78G,4.833333333333333
B0016L2GOK,4.4
